ID_CULTIVO,VIVEIRO,ORDEM,DIAS,RACAO_ACUM,RACAO_ACUM_POR_PL,DENSIDADE_PL_M2,SUP_05,TEMP_05,PH_05,SAL_14,PESO
V3_C7,3,28,24.0,820.0,0.00431578947368421,6.99,4.2,28.6,8.7,28.0,14.5
V3_C7,3,35,31.0,1225.0,0.006447368421052631,6.99,5.0,28.6,8.7,30.0,17.8
V3_C7,3,42,38.0,1595.0,0.008394736842105264,6.99,4.5,28.0,,28.0,21.0
V3_C7,3,49,45.0,1900.0,0.01,6.99,4.4,27.3,,28.0,25.0
V3_C7,3,63,59.0,2470.0,0.013,6.99,4.1,27.6,,28.0,32.0
V4_C1,4,35,22.0,80.0,0.0002711864406779661,8.26,5.6,25.7,8.3,25.0,1.3
V4_C1,4,42,29.0,140.0,0.0004745762711864407,8.26,5.2,26.5,8.3,25.0,3.0
V4_C1,4,49,36.0,222.0,0.0007525423728813559,8.26,5.3,27.2,8.3,28.0,4.5
V4_C1,4,56,43.0,340.0,0.0011525423728813559,8.26,4.5,27.8,8.3,28.0,7.1
V4_C1,4,63,50.0,484.0,0.0016406779661016948,8.26,5.7,27.3,8.3,30.0,7.5
V4_C1,4,70,57.0,626.0,0.0021220338983050846,8.26,5.1,27.6,8.3,29.0,8.9
V4_C1,4,77,64.0,770.0,0.0026101694915254235,8.26,5.7,26.9,8.3,34.0,10.0
V4_C10,4,21,15.0,47.0,0.00015161290322580646,8.68,5.6,28.5,8.8,28.0,1.8
V4_C10,4,28,22.0,112.0,0.00036129032258064514,8.68,5.7,28.0,8.8,30.0,3.5
V4_C10,4,35,29.0,322.0,0.0010387096774193548,8.68,5.1,28.0,,28.0,5.0
V4_C10,4,42,36.0,662.0,0.002135483870967742,8.68,4.3,27.5,,25.0,7.5
V4_C10,4,56,50.0,1502.0,0.004845161290322581,8.68,4.8,27.4,,28.0,10.2
V4_C10,4,63,57.0,1917.0,0.006183870967741935,8.68,4.4,27.6,8.7,,12.2
V4_C2,4,28,18.0,76.0,0.0003534883720930233,6.02,4.4,27.8,8.3,39.0,3.0
V4_C2,4,35,25.0,142.0,0.0006604651162790698,6.02,3.9,28.1,8.3,36.0,6.5
V4_C2,4,42,32.0,280.0,0.0013023255813953488,6.02,3.8,27.3,8.3,38.0,8.0
V4_C2,4,49,39.0,444.0,0.0020651162790697674,6.02,3.9,28.9,8.3,38.0,9.2
V4_C2,4,56,46.0,640.0,0.0029767441860465114,6.02,4.5,28.1,8.3,37.0,10.0
V4_C2,4,63,53.0,848.0,0.003944186046511628,6.02,3.9,28.1,8.3,38.0,10.2
V4_C2,4,70,60.0,1051.0,0.004888372093023256,6.02,4.0,29.1,8.3,37.0,11.4
V4_C2,4,77,67.0,1310.0,0.006093023255813954,6.02,4.1,28.1,8.3,38.0,12.3
V4_C2,4,84,74.0,1535.0,0.00713953488372093,6.02,4.1,28.3,8.3,40.0,14.0
V4_C2,4,91,81.0,1780.0,0.00827906976744186,6.02,3.9,29.4,8.3,40.0,16.0
V4_C2,4,98,88.0,1990.0,0.009255813953488371,6.02,4.0,28.1,8.5,40.0,17.2
V4_C2,4,105,95.0,2250.0,0.010465116279069767,6.02,3.3,29.5,8.5,40.0,18.2
V4_C2,4,112,102.0,2505.0,0.011651162790697674,6.02,3.3,29.1,8.5,39.0,19.5
V4_C2,4,119,109.0,2780.0,0.012930232558139534,6.02,3.0,28.8,7.7,39.0,21.3
V4_C2,4,126,116.0,3054.0,0.014204651162790698,6.02,4.1,28.9,7.7,40.0,21.3
V4_C2,4,133,123.0,3369.0,0.015669767441860466,6.02,3.6,28.3,7.7,39.0,22.3
V4_C2,4,140,130.0,3674.0,0.017088372093023257,6.02,4.0,29.2,7.7,38.0,25.0
V4_C2,4,147,137.0,3989.0,0.018553488372093023,6.02,4.6,28.1,7.7,35.0,28.0
V4_C2,4,154,144.0,4303.0,0.020013953488372094,6.02,3.2,29.5,7.7,33.0,29.0
V4_C2,4,161,151.0,4618.0,0.02147906976744186,6.02,3.7,29.8,7.9,,32.5
V4_C3,4,21,14.0,52.0,0.00019622641509433963,7.42,4.4,29.5,8.3,27.0,1.5
V4_C3,4,28,21.0,131.0,0.0004943396226415094,7.42,4.5,28.6,8.3,,3.5
V4_C3,4,35,28.0,267.0,0.0010075471698113207,7.42,4.4,29.0,8.3,29.0,5.5
V4_C3,4,42,35.0,461.0,0.001739622641509434,7.42,4.0,28.2,8.3,30.0,7.0
V4_C3,4,49,42.0,671.0,0.0025320754716981132,7.42,4.3,28.3,8.3,30.0,8.4
V4_C3,4,56,49.0,896.0,0.003381132075471698,7.42,4.1,27.6,8.1,32.0,8.9
V4_C3,4,63,56.0,1194.0,0.004505660377358491,7.42,3.8,27.0,8.1,31.0,10.0
V4_C3,4,70,63.0,1504.0,0.0056754716981132075,7.42,6.6,27.0,8.1,30.0,11.5
V4_C3,4,77,70.0,1819.0,0.006864150943396226,7.42,4.4,26.9,8.2,29.0,12.0
V4_C3,4,84,77.0,2114.0,0.007977358490566038,7.42,4.5,27.2,8.2,29.0,12.6
V4_C3,4,91,84.0,2430.0,0.009169811320754716,7.42,4.8,27.4,8.2,30.0,14.0
V4_C3,4,98,91.0,2745.0,0.010358490566037735,7.42,4.2,26.9,8.2,30.0,15.0
V4_C3,4,105,98.0,3030.0,0.011433962264150943,7.42,4.3,25.6,8.2,30.0,16.2
V4_C3,4,112,105.0,3275.0,0.012358490566037736,7.42,4.0,26.5,8.2,32.0,17.7
V4_C3,4,119,112.0,3521.0,0.013286792452830189,7.42,4.6,26.7,8.2,30.0,17.7
V4_C4,4,28,15.0,88.0,0.00017254901960784313,14.29,4.8,27.1,8.6,30.0,1.2
V4_C4,4,35,22.0,176.0,0.00034509803921568626,14.29,4.2,26.5,8.6,32.0,2.5
V4_C4,4,42,29.0,376.0,0.0007372549019607843,14.29,4.4,26.9,8.6,32.0,3.5
V4_C4,4,49,36.0,606.0,0.001188235294117647,14.29,3.7,27.9,8.6,31.0,4.3
V4_C4,4,56,43.0,911.0,0.0017862745098039215,14.29,3.6,26.9,8.6,32.0,5.5
V4_C4,4,63,50.0,1226.0,0.002403921568627451,14.29,3.7,27.6,8.6,32.0,6.3
V4_C4,4,70,57.0,1541.0,0.0030215686274509806,14.29,3.9,26.8,8.6,32.0,7.2
V4_C4,4,77,57.0,1791.0,0.003511764705882353,14.29,3.9,26.8,8.6,32.0,7.2
V4_C4,4,84,64.0,2156.0,0.004227450980392157,14.29,3.5,27.6,8.6,33.0,9.0
V4_C4,4,91,71.0,2489.0,0.004880392156862745,14.29,3.8,27.1,8.6,35.0,10.5
V4_C4,4,98,78.0,2866.0,0.005619607843137255,14.29,2.5,28.4,8.6,36.0,11.2
V4_C4,4,105,85.0,3244.0,0.0063607843137254904,14.29,3.6,27.5,8.6,37.0,11.2
V4_C4,4,112,92.0,3652.0,0.00716078431372549,14.29,2.4,29.0,8.6,39.0,12.4
V4_C4,4,119,99.0,4062.0,0.007964705882352941,14.29,3.4,27.5,8.6,,12.7
V4_C4,4,126,106.0,4467.0,0.008758823529411765,14.29,3.3,28.8,8.5,35.0,14.0
V4_C4,4,133,113.0,4953.0,0.009711764705882354,14.29,3.1,28.4,8.5,34.0,15.5
V4_C5,4,28,3.0,60.0,0.00017142857142857143,9.8,,,,33.0,4.0
V4_C5,4,35,10.0,265.0,0.0007571428571428572,9.8,3.4,28.9,8.8,35.0,6.2
V4_C5,4,42,17.0,535.0,0.0015285714285714286,9.8,,,,35.0,7.7
V4_C5,4,49,24.0,815.0,0.0023285714285714285,9.8,4.1,27.9,8.8,33.0,8.9
V4_C5,4,56,31.0,1140.0,0.0032571428571428573,9.8,3.5,28.6,8.8,34.0,9.8
V4_C5,4,63,38.0,1470.0,0.0042,9.8,3.7,29.3,8.8,35.0,10.0
V4_C5,4,70,45.0,1835.0,0.005242857142857143,9.8,3.0,28.1,8.8,34.0,10.5
V4_C5,4,77,52.0,2250.0,0.0064285714285714285,9.8,2.7,29.9,8.8,32.0,10.5
V4_C5,4,84,59.0,2670.0,0.007628571428571429,9.8,3.2,29.5,8.8,28.0,11.5
V4_C5,4,91,66.0,3015.0,0.008614285714285715,9.8,3.5,29.6,8.5,28.0,12.1
V4_C5,4,105,80.0,3635.0,0.010385714285714286,9.8,3.7,27.7,8.3,25.0,16.0
V4_C5,4,112,87.0,3924.0,0.011211428571428572,9.8,,,,26.0,16.5
V4_C5,4,119,94.0,4239.0,0.012111428571428572,9.8,,,,,19.1
V4_C5,4,126,101.0,4568.0,0.013051428571428571,9.8,,,,,20.5
V4_C5,4,133,108.0,4900.0,0.014,9.8,3.9,29.2,8.4,20.0,22.3
V4_C6,4,49,20.0,145.0,0.000116,35.01,4.5,27.0,8.5,16.0,1.0
V4_C6,4,56,27.0,303.0,0.0002424,35.01,5.0,27.3,8.6,14.0,1.6
V4_C6,4,63,34.0,483.0,0.0003864,35.01,4.4,27.6,,13.0,1.6
V4_C6,4,70,41.0,583.0,0.0004664,35.01,5.6,27.2,,10.0,2.7
V4_C6,4,77,48.0,804.0,0.0006432,35.01,4.5,25.9,,12.0,3.5
V4_C6,4,84,55.0,1040.0,0.000832,35.01,5.3,25.1,9.1,15.0,4.7
V4_C6,4,91,62.0,1309.0,0.0010472,35.01,4.2,26.5,9.1,13.0,5.7
V4_C6,4,98,69.0,1624.0,0.0012992,35.01,5.0,25.6,9.1,15.0,7.5
V4_C6,4,105,76.0,1924.0,0.0015392,35.01,3.1,26.9,9.1,,8.2
V4_C6,4,112,83.0,2239.0,0.0017912,35.01,4.9,25.6,9.0,25.0,8.2
V4_C6,4,119,83.0,2329.0,0.0018632,35.01,4.3,25.5,9.1,20.0,8.8
V4_C6,4,126,90.0,2644.0,0.0021152,35.01,3.5,25.5,9.1,20.0,10.3
V4_C6,4,133,97.0,2959.0,0.0023672,35.01,3.6,25.1,9.1,22.0,11.8
V4_C6,4,140,104.0,3214.0,0.0025712,35.01,3.5,25.8,9.0,25.0,13.0
V4_C6,4,147,111.0,3544.0,0.0028352,35.01,3.9,26.1,9.1,25.0,13.0
V4_C7,4,21,7.0,323.0,0.0016564102564102564,5.46,3.9,27.6,8.6,33.0,7.5
V4_C7,4,28,14.0,518.0,0.0026564102564102564,5.46,4.4,26.3,8.6,35.0,10.0
V4_C7,4,35,21.0,763.0,0.003912820512820513,5.46,4.2,27.4,8.6,35.0,12.3
V4_C7,4,49,35.0,1263.0,0.006476923076923077,5.46,4.1,28.0,8.9,35.0,14.8
V4_C8,4,14,6.0,220.0,0.0011282051282051281,5.46,4.6,28.4,8.9,,10.8
V4_C8,4,21,13.0,535.0,0.0027435897435897434,5.46,4.0,28.6,8.9,30.0,12.5
V4_C8,4,28,20.0,855.0,0.004384615384615384,5.46,3.8,27.9,8.6,33.0,14.1
V4_C8,4,35,27.0,1205.0,0.0061794871794871795,5.46,4.0,28.8,8.6,35.0,15.0
V4_C9,4,14,5.0,565.0,0.0023061224489795916,6.86,5.0,28.7,8.9,30.0,4.5
V4_C9,4,21,12.0,785.0,0.003204081632653061,6.86,4.5,29.2,8.9,30.0,6.8
V4_C9,4,28,19.0,1060.0,0.004326530612244898,6.86,4.8,28.8,8.9,,9.0
V4_C9,4,35,26.0,1350.0,0.005510204081632653,6.86,3.9,29.4,8.9,33.0,11.0
V4_C9,4,42,33.0,1670.0,0.006816326530612245,6.86,4.0,28.6,8.8,30.0,12.5
V4_C9,4,49,40.0,2065.0,0.00842857142857143,6.86,,,,23.0,13.5
V4_C9,4,56,47.0,2450.0,0.01,6.86,3.2,29.0,8.9,23.0,14.5
V4_C9,4,63,47.0,2730.0,0.011142857142857144,6.86,3.2,29.0,8.9,23.0,14.5
V4_C9,4,70,54.0,3100.0,0.012653061224489797,6.86,3.3,28.8,8.9,25.0,16.5
V4_C9,4,77,61.0,3525.0,0.014387755102040817,6.86,3.5,28.3,8.9,25.0,18.0
V5_C1,5,42,32.0,223.0,0.0006757575757575758,8.73,3.7,27.6,8.3,31.0,2.8
V5_C1,5,49,39.0,357.0,0.0010818181818181818,8.73,4.2,26.8,8.3,31.0,3.4
V5_C1,5,56,46.0,505.0,0.0015303030303030303,8.73,3.8,27.4,8.3,33.0,4.2
V5_C1,5,63,53.0,659.0,0.001996969696969697,8.73,4.4,27.8,8.3,32.0,4.7
V5_C1,5,70,60.0,828.0,0.002509090909090909,8.73,3.1,28.1,8.3,34.0,6.0
V5_C1,5,77,67.0,1041.0,0.0031545454545454546,8.73,5.3,28.2,8.3,32.0,6.0
V5_C1,5,84,74.0,1221.0,0.0037,8.73,3.9,27.7,8.3,38.0,6.0
V5_C1,5,91,81.0,1419.0,0.0043,8.73,3.3,28.1,8.3,40.0,7.2
V5_C1,5,98,88.0,1637.0,0.00496060606060606,8.73,3.8,27.3,8.3,40.0,7.2
V5_C1,5,105,95.0,1859.0,0.005633333333333333,8.73,3.4,28.9,8.3,36.0,9.0
V5_C1,5,112,102.0,2113.0,0.006403030303030303,8.73,5.2,27.9,8.3,40.0,10.0
V5_C1,5,119,109.0,2380.0,0.007212121212121212,8.73,4.3,27.9,8.3,38.0,11.2
V5_C1,5,126,116.0,2637.0,0.00799090909090909,8.73,3.8,28.6,8.3,36.0,11.2
V5_C1,5,133,123.0,2987.0,0.00905151515151515,8.73,4.6,27.9,8.3,37.0,12.5
V5_C1,5,140,130.0,3272.0,0.009915151515151516,8.73,4.4,28.1,8.3,39.0,12.5
V5_C1,5,147,137.0,3587.0,0.01086969696969697,8.73,4.3,29.5,8.3,40.0,15.3
V5_C1,5,154,144.0,3857.0,0.011687878787878787,8.73,3.8,28.0,8.3,40.0,15.3
V5_C1,5,161,151.0,4192.0,0.012703030303030303,8.73,4.3,29.4,8.3,40.0,15.5
V5_C1,5,168,158.0,4537.0,0.013748484848484848,8.73,3.6,29.1,8.3,40.0,15.5
V5_C1,5,175,165.0,4973.0,0.015069696969696969,8.73,3.2,28.4,7.8,41.0,17.5
V5_C2,5,28,18.0,108.0,0.00015104895104895105,18.92,3.6,29.2,8.2,33.0,2.0
V5_C2,5,35,25.0,207.0,0.00028951048951048953,18.92,3.6,29.9,8.2,,2.9
V5_C2,5,42,32.0,377.0,0.0005272727272727272,18.92,3.8,29.7,8.2,26.0,3.1
V5_C2,5,49,39.0,722.0,0.0010097902097902097,18.92,4.7,29.3,8.2,,3.7
V5_C2,5,56,46.0,1212.0,0.0016951048951048952,18.92,4.3,28.8,8.2,27.0,4.4
V5_C2,5,63,53.0,1744.0,0.002439160839160839,18.92,3.1,29.3,8.2,27.0,5.4
V5_C2,5,70,60.0,2259.0,0.0031594405594405593,18.92,2.7,28.7,8.2,,6.7
V5_C2,5,77,67.0,2959.0,0.004138461538461539,18.92,3.4,28.8,8.2,30.0,8.2
V5_C2,5,84,74.0,3659.0,0.005117482517482517,18.92,3.8,28.2,8.2,32.0,10.0
V5_C2,5,91,81.0,4289.0,0.0059986013986013985,18.92,3.6,28.2,8.2,31.0,11.8
V5_C2,5,98,88.0,4989.0,0.006977622377622378,18.92,3.8,27.6,8.2,32.0,14.3
V5_C2,5,105,95.0,5649.0,0.007900699300699301,18.92,2.4,26.9,8.2,32.0,16.3
V5_C2,5,112,102.0,6349.0,0.008879720279720279,18.92,4.2,27.1,8.2,32.0,16.8
V5_C2,5,119,109.0,7119.0,0.009956643356643357,18.92,3.5,26.9,8.2,30.0,19.1
V5_C3,5,21,13.0,46.0,0.00011219512195121951,10.85,5.7,25.6,8.2,30.0,1.2
V5_C3,5,28,20.0,78.0,0.0001902439024390244,10.85,4.9,26.4,8.2,32.0,2.2
V5_C3,5,35,27.0,140.0,0.0003414634146341463,10.85,4.7,26.7,8.2,30.0,3.0
V5_C3,5,42,34.0,310.0,0.0007560975609756098,10.85,5.3,25.7,8.2,30.0,3.8
V5_C3,5,49,41.0,565.0,0.0013780487804878048,10.85,4.4,27.3,8.2,29.0,4.9
V5_C3,5,56,48.0,885.0,0.002158536585365854,10.85,3.7,28.1,8.2,30.0,5.7
V5_C3,5,63,55.0,1272.0,0.003102439024390244,10.85,3.3,27.1,8.2,30.0,7.0
V5_C3,5,70,62.0,1657.0,0.004041463414634146,10.85,3.7,26.7,8.2,31.0,8.5
V5_C3,5,77,69.0,2042.0,0.004980487804878048,10.85,4.4,27.0,8.2,32.0,8.5
V5_C3,5,84,76.0,2427.0,0.005919512195121952,10.85,3.8,27.7,8.2,31.0,9.5
V5_C3,5,91,83.0,2812.0,0.006858536585365854,10.85,3.5,26.9,8.2,32.0,11.5
V5_C3,5,98,90.0,3197.0,0.007797560975609756,10.85,3.3,27.4,8.7,32.0,13.1
V5_C3,5,105,97.0,3572.0,0.008712195121951219,10.85,3.1,26.8,8.7,32.0,14.3
V5_C3,5,112,104.0,4007.0,0.009773170731707317,10.85,3.3,27.5,8.2,33.0,14.3
V5_C3,5,119,111.0,4397.0,0.010724390243902438,10.85,3.2,27.0,8.2,35.0,17.0
V5_C3,5,126,118.0,4733.0,0.01154390243902439,10.85,3.0,28.2,8.2,37.0,18.8
V5_C4,5,21,12.0,68.0,7.555555555555556e-05,23.81,5.7,28.1,8.4,35.0,0.8
V5_C4,5,28,19.0,177.0,0.00019666666666666666,23.81,4.9,28.0,8.4,33.0,1.6
V5_C4,5,35,26.0,377.0,0.0004188888888888889,23.81,4.5,28.5,8.4,34.0,2.5
V5_C4,5,42,33.0,,,23.81,2.5,29.6,8.4,33.0,2.7
V5_C4,5,49,40.0,895.0,0.0009944444444444445,23.81,3.9,29.9,,33.0,3.0
V5_C4,5,56,47.0,1155.0,0.0012833333333333334,23.81,,,,33.0,3.3
V5_C4,5,63,54.0,1395.0,0.00155,23.81,3.3,29.1,8.9,34.0,4.3
V5_C4,5,70,61.0,1665.0,0.00185,23.81,,,,35.0,4.6
V5_C4,5,77,68.0,1948.0,0.0021644444444444445,23.81,4.4,27.8,8.8,30.0,6.0
V5_C4,5,84,75.0,2263.0,0.0025144444444444446,23.81,3.8,28.2,8.0,33.0,6.2
V5_C4,5,91,82.0,2608.0,0.0028977777777777778,23.81,3.6,29.2,8.8,35.0,6.2
V5_C4,5,98,89.0,3003.0,0.0033366666666666666,23.81,2.5,27.9,8.8,34.0,6.2
